숙소_id,숙소_url,etc
3519475,https://www.airbnb.com/rooms/3519475,퀸사이즈 침대 1개 · 전용 욕실
3621432,https://www.airbnb.com/rooms/3621432,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3773807,https://www.airbnb.com/rooms/3773807,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3774949,https://www.airbnb.com/rooms/3774949,침대 1개 · 공용 욕실
3628389,https://www.airbnb.com/rooms/3628389,최대 인원 3명 · 원룸 · 침대 1개 · 욕실 1개
3780399,https://www.airbnb.com/rooms/3780399,최대 인원 2명 · 침대 1개 · 욕실 1개
3719263,https://www.airbnb.com/rooms/3719263,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3641006,https://www.airbnb.com/rooms/3641006,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3641494,https://www.airbnb.com/rooms/3641494,침실 1개 · 공용 욕실
3641648,https://www.airbnb.com/rooms/3641648,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3650028,https://www.airbnb.com/rooms/3650028,침대 1개 · 공용 욕실
3725182,https://www.airbnb.com/rooms/3725182,침대 1개 · 공용 욕실
3725820,https://www.airbnb.com/rooms/3725820,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3730928,https://www.airbnb.com/rooms/3730928,침대 1개 · 공용 욕실
3650922,https://www.airbnb.com/rooms/3650922,최대 인원 3명 · 원룸 · 침대 1개 · 욕실 1개
3738491,https://www.airbnb.com/rooms/3738491,더블 침대 1개 · 공용 욕실
3739951,https://www.airbnb.com/rooms/3739951,더블 침대 1개 · 공용 욕실
3663186,https://www.airbnb.com/rooms/3663186,더블 침대 1개 · 침실에 딸린 전용 욕실
3745170,https://www.airbnb.com/rooms/3745170,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3663785,https://www.airbnb.com/rooms/3663785,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3665855,https://www.airbnb.com/rooms/3665855,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3816823,https://www.airbnb.com/rooms/3816823,침대 1개 · 공용 욕실
3666224,https://www.airbnb.com/rooms/3666224,침대 1개 · 공용 욕실
3671461,https://www.airbnb.com/rooms/3671461,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3759657,https://www.airbnb.com/rooms/3759657,침대 1개 · 공용 욕실
3760650,https://www.airbnb.com/rooms/3760650,최대 인원 3명 · 원룸 · 침대 2개 · 욕실 1개
3761858,https://www.airbnb.com/rooms/3761858,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3831857,https://www.airbnb.com/rooms/3831857,더블 침대 1개 · 공용 욕실
3762751,https://www.airbnb.com/rooms/3762751,N/A
3934979,https://www.airbnb.com/rooms/3934979,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
3861078,https://www.airbnb.com/rooms/3861078,최대 인원 1명 · 원룸 · 침대 1개 · 욕실 1개
